<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;29.10.2018;16:19;110990,0000000;111030,0000000;110980,0000000;110990,0000000;555
SPFB.RTS-12.18;1;29.10.2018;16:20;110990,0000000;111020,0000000;110950,0000000;110990,0000000;515
SPFB.RTS-12.18;1;29.10.2018;16:21;110980,0000000;111030,0000000;110980,0000000;110990,0000000;289
SPFB.RTS-12.18;1;29.10.2018;16:22;110990,0000000;111020,0000000;110980,0000000;111000,0000000;194
SPFB.RTS-12.18;1;29.10.2018;16:23;110990,0000000;111110,0000000;110990,0000000;111050,0000000;912
SPFB.RTS-12.18;1;29.10.2018;16:24;111050,0000000;111060,0000000;110980,0000000;110990,0000000;302
SPFB.RTS-12.18;1;29.10.2018;16:25;110980,0000000;111020,0000000;110940,0000000;110950,0000000;1082
SPFB.RTS-12.18;1;29.10.2018;16:26;110950,0000000;110960,0000000;110900,0000000;110940,0000000;900
SPFB.RTS-12.18;1;29.10.2018;16:27;110940,0000000;110950,0000000;110840,0000000;110840,0000000;943
SPFB.RTS-12.18;1;29.10.2018;16:28;110840,0000000;110880,0000000;110830,0000000;110860,0000000;324
SPFB.RTS-12.18;1;29.10.2018;16:29;110860,0000000;110860,0000000;110810,0000000;110830,0000000;495
SPFB.RTS-12.18;1;29.10.2018;16:30;110840,0000000;110880,0000000;110830,0000000;110830,0000000;314
SPFB.RTS-12.18;1;29.10.2018;16:31;110830,0000000;110930,0000000;110820,0000000;110900,0000000;694
SPFB.RTS-12.18;1;29.10.2018;16:32;110900,0000000;110920,0000000;110780,0000000;110790,0000000;844
SPFB.RTS-12.18;1;29.10.2018;16:33;110790,0000000;110870,0000000;110780,0000000;110840,0000000;646
SPFB.RTS-12.18;1;29.10.2018;16:34;110840,0000000;110950,0000000;110830,0000000;110950,0000000;963
SPFB.RTS-12.18;1;29.10.2018;16:35;110950,0000000;111010,0000000;110840,0000000;110860,0000000;1096
SPFB.RTS-12.18;1;29.10.2018;16:36;110860,0000000;110890,0000000;110820,0000000;110840,0000000;407
SPFB.RTS-12.18;1;29.10.2018;16:37;110840,0000000;110890,0000000;110820,0000000;110850,0000000;532
SPFB.RTS-12.18;1;29.10.2018;16:38;110830,0000000;110880,0000000;110800,0000000;110820,0000000;616
SPFB.RTS-12.18;1;29.10.2018;16:39;110830,0000000;110910,0000000;110820,0000000;110880,0000000;470
SPFB.RTS-12.18;1;29.10.2018;16:40;110890,0000000;110910,0000000;110800,0000000;110800,0000000;644
SPFB.RTS-12.18;1;29.10.2018;16:41;110810,0000000;110810,0000000;110730,0000000;110770,0000000;1687
SPFB.RTS-12.18;1;29.10.2018;16:42;110760,0000000;110780,0000000;110730,0000000;110730,0000000;468
SPFB.RTS-12.18;1;29.10.2018;16:43;110730,0000000;110740,0000000;110670,0000000;110710,0000000;1894
SPFB.RTS-12.18;1;29.10.2018;16:44;110690,0000000;110710,0000000;110650,0000000;110670,0000000;965
SPFB.RTS-12.18;1;29.10.2018;16:45;110670,0000000;110750,0000000;110670,0000000;110700,0000000;803
SPFB.RTS-12.18;1;29.10.2018;16:46;110690,0000000;110710,0000000;110640,0000000;110650,0000000;961
SPFB.RTS-12.18;1;29.10.2018;16:47;110670,0000000;110750,0000000;110650,0000000;110710,0000000;452
SPFB.RTS-12.18;1;29.10.2018;16:48;110710,0000000;110780,0000000;110710,0000000;110770,0000000;609
SPFB.RTS-12.18;1;29.10.2018;16:49;110770,0000000;110870,0000000;110770,0000000;110850,0000000;942
SPFB.RTS-12.18;1;29.10.2018;16:50;110850,0000000;110890,0000000;110760,0000000;110790,0000000;588
SPFB.RTS-12.18;1;29.10.2018;16:51;110790,0000000;110830,0000000;110730,0000000;110740,0000000;652
SPFB.RTS-12.18;1;29.10.2018;16:52;110740,0000000;110750,0000000;110680,0000000;110700,0000000;876
SPFB.RTS-12.18;1;29.10.2018;16:53;110700,0000000;110740,0000000;110670,0000000;110680,0000000;532
SPFB.RTS-12.18;1;29.10.2018;16:54;110670,0000000;110780,0000000;110660,0000000;110770,0000000;1020
SPFB.RTS-12.18;1;29.10.2018;16:55;110760,0000000;110790,0000000;110750,0000000;110790,0000000;344
SPFB.RTS-12.18;1;29.10.2018;16:56;110800,0000000;110810,0000000;110720,0000000;110770,0000000;608
SPFB.RTS-12.18;1;29.10.2018;16:57;110770,0000000;110810,0000000;110730,0000000;110780,0000000;515
SPFB.RTS-12.18;1;29.10.2018;16:58;110770,0000000;110800,0000000;110750,0000000;110780,0000000;338
SPFB.RTS-12.18;1;29.10.2018;16:59;110780,0000000;110810,0000000;110720,0000000;110730,0000000;977
SPFB.RTS-12.18;1;29.10.2018;17:00;110720,0000000;110720,0000000;110670,0000000;110680,0000000;710
SPFB.RTS-12.18;1;29.10.2018;17:01;110680,0000000;110810,0000000;110670,0000000;110750,0000000;965
SPFB.RTS-12.18;1;29.10.2018;17:02;110750,0000000;110830,0000000;110730,0000000;110820,0000000;1131
SPFB.RTS-12.18;1;29.10.2018;17:03;110830,0000000;110860,0000000;110780,0000000;110840,0000000;542
SPFB.RTS-12.18;1;29.10.2018;17:04;110840,0000000;110880,0000000;110810,0000000;110860,0000000;650
SPFB.RTS-12.18;1;29.10.2018;17:05;110860,0000000;110910,0000000;110850,0000000;110880,0000000;685
SPFB.RTS-12.18;1;29.10.2018;17:06;110860,0000000;110930,0000000;110850,0000000;110900,0000000;837
SPFB.RTS-12.18;1;29.10.2018;17:07;110900,0000000;110910,0000000;110840,0000000;110870,0000000;325
SPFB.RTS-12.18;1;29.10.2018;17:08;110880,0000000;110920,0000000;110860,0000000;110870,0000000;310
SPFB.RTS-12.18;1;29.10.2018;17:09;110880,0000000;110900,0000000;110820,0000000;110820,0000000;693
SPFB.RTS-12.18;1;29.10.2018;17:10;110830,0000000;110900,0000000;110810,0000000;110900,0000000;389
SPFB.RTS-12.18;1;29.10.2018;17:11;110900,0000000;110900,0000000;110870,0000000;110890,0000000;379
SPFB.RTS-12.18;1;29.10.2018;17:12;110900,0000000;110950,0000000;110890,0000000;110920,0000000;691
SPFB.RTS-12.18;1;29.10.2018;17:13;110930,0000000;110950,0000000;110850,0000000;110890,0000000;470
SPFB.RTS-12.18;1;29.10.2018;17:14;110880,0000000;110900,0000000;110820,0000000;110820,0000000;315
SPFB.RTS-12.18;1;29.10.2018;17:15;110820,0000000;110840,0000000;110760,0000000;110780,0000000;710
SPFB.RTS-12.18;1;29.10.2018;17:16;110780,0000000;110850,0000000;110770,0000000;110790,0000000;528
SPFB.RTS-12.18;1;29.10.2018;17:17;110790,0000000;110830,0000000;110770,0000000;110830,0000000;521
SPFB.RTS-12.18;1;29.10.2018;17:18;110820,0000000;110850,0000000;110800,0000000;110840,0000000;160
SPFB.RTS-12.18;1;29.10.2018;17:19;110840,0000000;110890,0000000;110820,0000000;110850,0000000;346
SPFB.RTS-12.18;1;29.10.2018;17:20;110840,0000000;110840,0000000;110810,0000000;110820,0000000;237
SPFB.RTS-12.18;1;29.10.2018;17:21;110830,0000000;110840,0000000;110790,0000000;110820,0000000;337
SPFB.RTS-12.18;1;29.10.2018;17:22;110830,0000000;110880,0000000;110830,0000000;110860,0000000;328
SPFB.RTS-12.18;1;29.10.2018;17:23;110850,0000000;110870,0000000;110830,0000000;110840,0000000;238
SPFB.RTS-12.18;1;29.10.2018;17:24;110840,0000000;110890,0000000;110840,0000000;110860,0000000;302
SPFB.RTS-12.18;1;29.10.2018;17:25;110850,0000000;110940,0000000;110840,0000000;110920,0000000;666
SPFB.RTS-12.18;1;29.10.2018;17:26;110920,0000000;110970,0000000;110910,0000000;110910,0000000;1047
SPFB.RTS-12.18;1;29.10.2018;17:27;110910,0000000;111090,0000000;110890,0000000;111050,0000000;2678
SPFB.RTS-12.18;1;29.10.2018;17:28;111040,0000000;111060,0000000;110960,0000000;110960,0000000;770
SPFB.RTS-12.18;1;29.10.2018;17:29;110970,0000000;111050,0000000;110950,0000000;111020,0000000;749
SPFB.RTS-12.18;1;29.10.2018;17:30;111020,0000000;111030,0000000;110920,0000000;110950,0000000;624
SPFB.RTS-12.18;1;29.10.2018;17:31;110950,0000000;110970,0000000;110930,0000000;110950,0000000;388
SPFB.RTS-12.18;1;29.10.2018;17:32;110960,0000000;110980,0000000;110940,0000000;110980,0000000;179
SPFB.RTS-12.18;1;29.10.2018;17:33;110970,0000000;111010,0000000;110900,0000000;111010,0000000;630
SPFB.RTS-12.18;1;29.10.2018;17:34;111010,0000000;111040,0000000;110970,0000000;111000,0000000;548
SPFB.RTS-12.18;1;29.10.2018;17:35;111010,0000000;111080,0000000;110980,0000000;110980,0000000;603
SPFB.RTS-12.18;1;29.10.2018;17:36;110980,0000000;110990,0000000;110820,0000000;110820,0000000;949
SPFB.RTS-12.18;1;29.10.2018;17:37;110820,0000000;110900,0000000;110800,0000000;110900,0000000;622
SPFB.RTS-12.18;1;29.10.2018;17:38;110890,0000000;110910,0000000;110790,0000000;110790,0000000;431
SPFB.RTS-12.18;1;29.10.2018;17:39;110790,0000000;110790,0000000;110710,0000000;110730,0000000;1172
SPFB.RTS-12.18;1;29.10.2018;17:40;110730,0000000;110780,0000000;110710,0000000;110760,0000000;408
SPFB.RTS-12.18;1;29.10.2018;17:41;110730,0000000;110820,0000000;110730,0000000;110790,0000000;710
SPFB.RTS-12.18;1;29.10.2018;17:42;110780,0000000;110810,0000000;110760,0000000;110780,0000000;285
SPFB.RTS-12.18;1;29.10.2018;17:43;110770,0000000;110800,0000000;110750,0000000;110790,0000000;397
SPFB.RTS-12.18;1;29.10.2018;17:44;110800,0000000;110810,0000000;110760,0000000;110800,0000000;256
SPFB.RTS-12.18;1;29.10.2018;17:45;110790,0000000;110810,0000000;110770,0000000;110770,0000000;190
SPFB.RTS-12.18;1;29.10.2018;17:46;110780,0000000;110800,0000000;110740,0000000;110770,0000000;900
SPFB.RTS-12.18;1;29.10.2018;17:47;110780,0000000;110810,0000000;110720,0000000;110790,0000000;674
SPFB.RTS-12.18;1;29.10.2018;17:48;110790,0000000;110790,0000000;110720,0000000;110720,0000000;294
SPFB.RTS-12.18;1;29.10.2018;17:49;110710,0000000;110740,0000000;110570,0000000;110600,0000000;2615
SPFB.RTS-12.18;1;29.10.2018;17:50;110600,0000000;110660,0000000;110600,0000000;110650,0000000;357
SPFB.RTS-12.18;1;29.10.2018;17:51;110650,0000000;110700,0000000;110640,0000000;110680,0000000;374
SPFB.RTS-12.18;1;29.10.2018;17:52;110690,0000000;110740,0000000;110670,0000000;110740,0000000;710
SPFB.RTS-12.18;1;29.10.2018;17:53;110730,0000000;110790,0000000;110730,0000000;110780,0000000;542
SPFB.RTS-12.18;1;29.10.2018;17:54;110770,0000000;110820,0000000;110770,0000000;110790,0000000;727
SPFB.RTS-12.18;1;29.10.2018;17:55;110790,0000000;110800,0000000;110750,0000000;110790,0000000;544
SPFB.RTS-12.18;1;29.10.2018;17:56;110800,0000000;110810,0000000;110730,0000000;110760,0000000;787
SPFB.RTS-12.18;1;29.10.2018;17:57;110760,0000000;110820,0000000;110760,0000000;110810,0000000;297
SPFB.RTS-12.18;1;29.10.2018;17:58;110790,0000000;110860,0000000;110790,0000000;110840,0000000;602
SPFB.RTS-12.18;1;29.10.2018;17:59;110850,0000000;110910,0000000;110850,0000000;110890,0000000;610
SPFB.RTS-12.18;1;29.10.2018;18:00;110880,0000000;110910,0000000;110810,0000000;110840,0000000;676
SPFB.RTS-12.18;1;29.10.2018;18:01;110850,0000000;110950,0000000;110840,0000000;110900,0000000;918
SPFB.RTS-12.18;1;29.10.2018;18:02;110900,0000000;110950,0000000;110870,0000000;110950,0000000;402
SPFB.RTS-12.18;1;29.10.2018;18:03;110950,0000000;110950,0000000;110840,0000000;110850,0000000;442
SPFB.RTS-12.18;1;29.10.2018;18:04;110850,0000000;110920,0000000;110850,0000000;110900,0000000;606
SPFB.RTS-12.18;1;29.10.2018;18:05;110900,0000000;110940,0000000;110900,0000000;110910,0000000;238
SPFB.RTS-12.18;1;29.10.2018;18:06;110910,0000000;110990,0000000;110900,0000000;110970,0000000;600
SPFB.RTS-12.18;1;29.10.2018;18:07;110980,0000000;111040,0000000;110960,0000000;110990,0000000;642
SPFB.RTS-12.18;1;29.10.2018;18:08;111000,0000000;111070,0000000;110970,0000000;111050,0000000;582
SPFB.RTS-12.18;1;29.10.2018;18:09;111040,0000000;111040,0000000;110970,0000000;111010,0000000;448
SPFB.RTS-12.18;1;29.10.2018;18:10;111030,0000000;111040,0000000;110990,0000000;111000,0000000;272
SPFB.RTS-12.18;1;29.10.2018;18:11;111000,0000000;111010,0000000;110950,0000000;110970,0000000;460
SPFB.RTS-12.18;1;29.10.2018;18:12;110960,0000000;111000,0000000;110950,0000000;111000,0000000;272
SPFB.RTS-12.18;1;29.10.2018;18:13;110990,0000000;111000,0000000;110890,0000000;110890,0000000;709
SPFB.RTS-12.18;1;29.10.2018;18:14;110900,0000000;110910,0000000;110820,0000000;110840,0000000;736
SPFB.RTS-12.18;1;29.10.2018;18:15;110830,0000000;110890,0000000;110770,0000000;110800,0000000;1452
SPFB.RTS-12.18;1;29.10.2018;18:16;110800,0000000;110840,0000000;110750,0000000;110750,0000000;425
SPFB.RTS-12.18;1;29.10.2018;18:17;110760,0000000;110780,0000000;110700,0000000;110760,0000000;752
SPFB.RTS-12.18;1;29.10.2018;18:18;110760,0000000;110760,0000000;110680,0000000;110700,0000000;591
SPFB.RTS-12.18;1;29.10.2018;18:19;110720,0000000;110770,0000000;110700,0000000;110700,0000000;434
SPFB.RTS-12.18;1;29.10.2018;18:20;110700,0000000;110770,0000000;110700,0000000;110770,0000000;310
SPFB.RTS-12.18;1;29.10.2018;18:21;110760,0000000;110760,0000000;110670,0000000;110690,0000000;744
SPFB.RTS-12.18;1;29.10.2018;18:22;110690,0000000;110730,0000000;110640,0000000;110660,0000000;1127
SPFB.RTS-12.18;1;29.10.2018;18:23;110660,0000000;110700,0000000;110640,0000000;110680,0000000;633
SPFB.RTS-12.18;1;29.10.2018;18:24;110680,0000000;110690,0000000;110640,0000000;110660,0000000;244
SPFB.RTS-12.18;1;29.10.2018;18:25;110660,0000000;110700,0000000;110650,0000000;110680,0000000;465
SPFB.RTS-12.18;1;29.10.2018;18:26;110680,0000000;110730,0000000;110650,0000000;110730,0000000;747
SPFB.RTS-12.18;1;29.10.2018;18:27;110710,0000000;110760,0000000;110690,0000000;110740,0000000;781
SPFB.RTS-12.18;1;29.10.2018;18:28;110750,0000000;110820,0000000;110730,0000000;110820,0000000;375
SPFB.RTS-12.18;1;29.10.2018;18:29;110810,0000000;110820,0000000;110780,0000000;110780,0000000;253
SPFB.RTS-12.18;1;29.10.2018;18:30;110770,0000000;110860,0000000;110760,0000000;110840,0000000;454
SPFB.RTS-12.18;1;29.10.2018;18:31;110840,0000000;110850,0000000;110720,0000000;110760,0000000;690
SPFB.RTS-12.18;1;29.10.2018;18:32;110770,0000000;110790,0000000;110740,0000000;110770,0000000;302
SPFB.RTS-12.18;1;29.10.2018;18:33;110760,0000000;110840,0000000;110760,0000000;110810,0000000;391
SPFB.RTS-12.18;1;29.10.2018;18:34;110800,0000000;110840,0000000;110800,0000000;110810,0000000;266
SPFB.RTS-12.18;1;29.10.2018;18:35;110810,0000000;110830,0000000;110740,0000000;110740,0000000;426
SPFB.RTS-12.18;1;29.10.2018;18:36;110750,0000000;110820,0000000;110730,0000000;110760,0000000;464
SPFB.RTS-12.18;1;29.10.2018;18:37;110770,0000000;110790,0000000;110710,0000000;110750,0000000;317
SPFB.RTS-12.18;1;29.10.2018;18:38;110750,0000000;110830,0000000;110740,0000000;110830,0000000;282
SPFB.RTS-12.18;1;29.10.2018;18:39;110810,0000000;110910,0000000;110810,0000000;110910,0000000;529
SPFB.RTS-12.18;1;29.10.2018;18:40;110910,0000000;110910,0000000;110850,0000000;110900,0000000;237
SPFB.RTS-12.18;1;29.10.2018;18:41;110880,0000000;110880,0000000;110790,0000000;110830,0000000;338
SPFB.RTS-12.18;1;29.10.2018;18:42;110820,0000000;110980,0000000;110820,0000000;110960,0000000;704
SPFB.RTS-12.18;1;29.10.2018;18:43;110960,0000000;110990,0000000;110920,0000000;110970,0000000;593
SPFB.RTS-12.18;1;29.10.2018;18:44;110980,0000000;111080,0000000;110970,0000000;111040,0000000;966
SPFB.RTS-12.18;1;29.10.2018;18:45;111050,0000000;111260,0000000;111050,0000000;111140,0000000;3047
SPFB.RTS-12.18;1;29.10.2018;19:01;111040,0000000;111040,0000000;110300,0000000;110550,0000000;5852
SPFB.RTS-12.18;1;29.10.2018;19:02;110540,0000000;110650,0000000;110500,0000000;110600,0000000;1393
SPFB.RTS-12.18;1;29.10.2018;19:03;110610,0000000;110650,0000000;110550,0000000;110650,0000000;520
SPFB.RTS-12.18;1;29.10.2018;19:04;110630,0000000;110700,0000000;110630,0000000;110700,0000000;267
SPFB.RTS-12.18;1;29.10.2018;19:05;110690,0000000;110760,0000000;110650,0000000;110730,0000000;344
SPFB.RTS-12.18;1;29.10.2018;19:06;110740,0000000;110750,0000000;110660,0000000;110660,0000000;291
SPFB.RTS-12.18;1;29.10.2018;19:07;110650,0000000;110690,0000000;110570,0000000;110590,0000000;753
SPFB.RTS-12.18;1;29.10.2018;19:08;110580,0000000;110600,0000000;110460,0000000;110470,0000000;911
SPFB.RTS-12.18;1;29.10.2018;19:09;110470,0000000;110530,0000000;110460,0000000;110480,0000000;618
SPFB.RTS-12.18;1;29.10.2018;19:10;110470,0000000;110540,0000000;110470,0000000;110520,0000000;1050
SPFB.RTS-12.18;1;29.10.2018;19:11;110530,0000000;110530,0000000;110440,0000000;110460,0000000;513
SPFB.RTS-12.18;1;29.10.2018;19:12;110440,0000000;110480,0000000;110440,0000000;110450,0000000;332
SPFB.RTS-12.18;1;29.10.2018;19:13;110450,0000000;110490,0000000;110430,0000000;110480,0000000;432
SPFB.RTS-12.18;1;29.10.2018;19:14;110470,0000000;110500,0000000;110440,0000000;110490,0000000;346
SPFB.RTS-12.18;1;29.10.2018;19:15;110500,0000000;110500,0000000;110460,0000000;110470,0000000;289
SPFB.RTS-12.18;1;29.10.2018;19:16;110460,0000000;110520,0000000;110430,0000000;110500,0000000;350
SPFB.RTS-12.18;1;29.10.2018;19:17;110520,0000000;110570,0000000;110510,0000000;110530,0000000;1314
SPFB.RTS-12.18;1;29.10.2018;19:18;110530,0000000;110640,0000000;110530,0000000;110610,0000000;612
SPFB.RTS-12.18;1;29.10.2018;19:19;110610,0000000;110620,0000000;110550,0000000;110560,0000000;313
SPFB.RTS-12.18;1;29.10.2018;19:20;110560,0000000;110570,0000000;110490,0000000;110510,0000000;329
